year,country,region,income,population,lifeExpectancy
1995,Myanmar,East Asia & Pacific,933.8,42173781,59.37
1995,New Caledonia,East Asia & Pacific,36928.13,185833,72.04
1995,New Zealand,East Asia & Pacific,20661.48,3565990,76.94
1995,Papua New Guinea,East Asia & Pacific,2104.19,4344820,55.85
1995,Philippines,East Asia & Pacific,2383.69,71717437,67.61
1995,Samoa,East Asia & Pacific,3529.46,181623,67.3
1995,Singapore,East Asia & Pacific,30793.47,3542866,76.69
1995,Solomon Islands,East Asia & Pacific,2379.19,397238,59.53
1995,Taiwan,East Asia & Pacific,18791,21282829,74.51
1995,Thailand,East Asia & Pacific,5734.62,58855798,68.3
1995,Timor-Leste,East Asia & Pacific,3188.04,870147,51.27
1995,Tokelau,East Asia & Pacific,,1478,
1995,Tonga,East Asia & Pacific,4490.38,95158,70.11
1995,Vietnam,East Asia & Pacific,1208.14,73772337,69.45
1995,Vanuatu,East Asia & Pacific,3555.62,172387,65.87
1996,Angola,Sub-Saharan Africa,2157.35,9660081,42.82
1996,Benin,Sub-Saharan Africa,1202.15,5886094,56.84
1996,Botswana,Sub-Saharan Africa,8281.92,1503652,57.98
1996,Burkina Faso,Sub-Saharan Africa,929.21,10060724,49.01
1996,Burundi,Sub-Saharan Africa,462.85,6100754,45.23
1996,Cameroon,Sub-Saharan Africa,1652.43,13848792,53.18
1996,Cape Verde,Sub-Saharan Africa,1788.78,383584,67.84
1996,Chad,Sub-Saharan Africa,995.1,7329462,50.45
1996,Comoros,Sub-Saharan Africa,1158.46,512197,59.9
1996,"Congo, Dem. Rep.",Sub-Saharan Africa,362.19,47265530,45.96
1996,"Congo, Rep.",Sub-Saharan Africa,3596.92,2729757,55.41
1996,Cote d'Ivoire,Sub-Saharan Africa,1724,14336812,56.53
1996,Equatorial Guinea,Sub-Saharan Africa,1684.68,429158,48.49
1996,Eritrea,Sub-Saharan Africa,866.1,3926212,53.11
1996,Ethiopia,Sub-Saharan Africa,512.79,58283759,49.62
1996,Gabon,Sub-Saharan Africa,14258.12,1096999,61.11
1996,Ghana,Sub-Saharan Africa,984.87,18041282,59.02
1996,Guinea,Sub-Saharan Africa,838.4,7949756,51.15
1996,Guinea-Bissau,Sub-Saharan Africa,772.64,1165914,44.89
1996,Kenya,Sub-Saharan Africa,1361.07,27670930,56.52
1996,Lesotho,Sub-Saharan Africa,1149.19,1953349,57.67
1996,Liberia,Sub-Saharan Africa,658.47,2024800,51.99
1996,Madagascar,Sub-Saharan Africa,980.06,13745709,54.54
1996,Malawi,Sub-Saharan Africa,685.08,10143562,52.04
1996,Mali,Sub-Saharan Africa,757.76,9172631,44.45
1996,Mauritania,Sub-Saharan Africa,1470.89,2388865,56.33
1996,Mauritius,Sub-Saharan Africa,7068.83,1139491,70.36
1996,Mayotte,Sub-Saharan Africa,,127146,74.02
1996,Mozambique,Sub-Saharan Africa,435.93,16192388,46.42
1996,Namibia,Sub-Saharan Africa,3836.63,1731210,62.4
1996,Niger,Sub-Saharan Africa,580.29,9404073,44.01
1996,Nigeria,Sub-Saharan Africa,1619.42,103567064,44.86
1996,Reunion,Sub-Saharan Africa,5939.19,672433,74.53
1996,Rwanda,Sub-Saharan Africa,622.92,6002451,
1996,Sao Tome and Principe,Sub-Saharan Africa,1365.18,141246,63.14
1996,Senegal,Sub-Saharan Africa,1362.47,9280615,53.37
1996,Sierra Leone,Sub-Saharan Africa,719.36,4438506,38.54
1996,Somalia,Sub-Saharan Africa,956.1,6460865,45.45
1996,South Africa,Sub-Saharan Africa,7454.42,42311979,59.78
1996,Sudan,Sub-Saharan Africa,1524.29,31307337,54.8
1996,Swaziland,Sub-Saharan Africa,3821.06,1030651,58.05
1996,Tanzania,Sub-Saharan Africa,813.6,30055334,49.9
1996,Togo,Sub-Saharan Africa,1073.78,4157932,58.93
1996,Uganda,Sub-Saharan Africa,799.01,20623835,45.22
1996,Zambia,Sub-Saharan Africa,1060.55,9201909,45.55
1996,Zimbabwe,Sub-Saharan Africa,781.5,11260802,50.93
1996,Afghanistan,South Asia,617.91,21559923,41.76
1996,Bangladesh,South Asia,939,121189286,58.32
1996,Bhutan,South Asia,2456.12,1834341,57.57
1996,India,South Asia,1433,943000000,59.95
1996,Maldives,South Asia,2696.2,265592,62.71
1996,Nepal,South Asia,995.5,22450069,58.32
1996,Pakistan,South Asia,2081,132146638,62.49
1996,Sri Lanka,South Asia,2529.76,18509760,69.38
1996,Algeria,Middle East & North Africa,4824.21,28595073,68.75
1996,Bahrain,Middle East & North Africa,20101.55,586047,73.61
1996,Djibouti,Middle East & North Africa,1927.09,413627,52.8
1996,Iraq,Middle East & North Africa,3264.74,20161940,69.8
1996,Israel,Middle East & North Africa,20644.52,5420065,78.23
1996,Jordan,Middle East & North Africa,3668.74,4363534,69.29
1996,Kuwait,Middle East & North Africa,41620.24,1692893,75.88
1996,Lebanon,Middle East & North Africa,8509.88,3382135,70.01
1996,Libya,Middle East & North Africa,9051.46,4686329,70.86
1996,Morocco,Middle East & North Africa,3112.23,27989535,67.04
1996,Oman,Middle East & North Africa,19207.86,2205958,72.25
1996,Qatar,Middle East & North Africa,42008.11,640524,71.36
1996,Saudi Arabia,Middle East & North Africa,20772.36,20625641,70.14
1996,Tunisia,Middle East & North Africa,4691.19,9105233,71.54
1996,United Arab Emirates,Middle East & North Africa,29286.31,2215556,75.3
1996,West Bank and Gaza,Middle East & North Africa,6875.61,2665989,70.79
1996,"Yemen, Rep.",Middle East & North Africa,2022.93,15327307,57.32
1996,Argentina,America,10245.38,35753590,72.9
1996,Aruba,America,24966.43,68057,73.56
1996,Barbados,America,13356.08,268944,75.04
1996,Belize,America,5632.53,222908,73.18
1996,Bolivia,America,3234.03,7535615,61.48
1996,Brazil,America,7810.2,166073876,68.7
1996,Canada,America,28074.84,29983162,78.4
1996,Chile,America,9620.05,14404243,75.36
1996,Colombia,America,6022.65,36971016,69.75
1996,Costa Rica,America,6444.68,3451722,77
1996,Cuba,America,5277.62,10943047,75.67
1996,Ecuador,America,7331.53,11673950,71.69
1996,El Salvador,America,5037.56,5674036,68.97
1996,French Guiana,America,,150933,73.83
1996,Grenada,America,6430.85,90371,72.18
1996,Guadeloupe,America,,407191,76.91
1996,Guatemala,America,4627.13,9533880,65.53
1996,Guyana,America,2944.07,747171,62.41
1996,Haiti,America,1329.43,6794575,57.93
1996,Honduras,America,3094.71,5707074,68.94
1996,Jamaica,America,7316.26,2501477,71.28
1996,Martinique,America,,398129,77.27
1996,Mexico,America,9274.7,94398579,73.1
1996,Netherlands Antilles,America,22681.57,201239,74.5
1996,Nicaragua,America,2196.82,4498580,67.81
1996,Panama,America,6951.6,2680414,73.36
1996,Paraguay,America,4254.72,5014837,69.11
1996,Peru,America,5474.06,24304899,68.51
1996,Puerto Rico,America,16594.09,3724655,74.55
1996,Suriname,America,5520.94,417635,67.97
1996,Trinidad and Tobago,America,8449.63,1148699,68.96
1996,United States,America,35807,269667391,76.44
1996,Uruguay,America,8856.81,3238280,73.77
1996,Albania,Europe & Central Asia,3569.59,3414733,72.47
1996,Armenia,Europe & Central Asia,1731.63,3063395,69.18
1996,Austria,Europe & Central Asia,28602.35,8060852,77.1
1996,Azerbaijan,Europe & Central Asia,1843.19,7668253,65.56
1996,Belarus,Europe & Central Asia,4475.41,10408773,68.56
1996,Belgium,Europe & Central Asia,26725.5,10178934,77.31
1996,Bosnia and Herzegovina,Europe & Central Asia,3487.83,3608495,69.63
1996,Bulgaria,Europe & Central Asia,6250.97,8161026,70.85
1996,Croatia,Europe & Central Asia,9176.84,4464030,73.96
1996,Cyprus,Europe & Central Asia,20228.69,738649,77.63
1996,Denmark,Europe & Central Asia,28655.63,5262075,75.74
1996,Estonia,Europe & Central Asia,8680.18,1427827,69.94
1996,Finland,Europe & Central Asia,22402.5,5120310,76.94
1996,France,Europe & Central Asia,25717.2,58388408,78.27
1996,Georgia,Europe & Central Asia,1861.57,4934572,70.88
1996,Germany,Europe & Central Asia,27336.47,81890667,76.9
1996,Greece,Europe & Central Asia,17894.05,10479420,77.2
1996,Hungary,Europe & Central Asia,11169.79,10273591,70.67
1996,Iceland,Europe & Central Asia,27027.25,269000,78.84
1996,Ireland,Europe & Central Asia,22144.69,3636179,75.94
1996,Italy,Europe & Central Asia,23897.55,57367032,78.52
1996,Kazakhstan,Europe & Central Asia,4567.93,15696091,63.54
1996,Latvia,Europe & Central Asia,6488.44,2460277,68.92
1996,Lithuania,Europe & Central Asia,8182.69,3668316,70.15
1996,Luxembourg,Europe & Central Asia,49005.59,415566,76.49
1996,"Macedonia, FYR",Europe & Central Asia,6208.04,1971102,72.35
1996,Malta,Europe & Central Asia,17357.5,379962,77.07
1996,Moldova,Europe & Central Asia,1797.92,4450539,66.64
1996,Montenegro,Europe & Central Asia,6193.74,683946,75.77
1996,Netherlands,Europe & Central Asia,28344.59,15527809,77.65
1996,Norway,Europe & Central Asia,38795,4381277,78.31
1996,Poland,Europe & Central Asia,9518.9,38629842,72.39
1996,Portugal,Europe & Central Asia,17027.45,10099918,75.53
1996,Romania,Europe & Central Asia,7801.29,22627562,69.51
1996,Serbia,Europe & Central Asia,7344.15,10311510,72.09
1996,Slovak Republic,Europe & Central Asia,11482.63,5373190,72.77
1996,Slovenia,Europe & Central Asia,16392.55,2007429,75.11
1996,Spain,Europe & Central Asia,19709.87,39803829,78.26
1996,Sweden,Europe & Central Asia,24959,8892234,79.15
1996,Switzerland,Europe & Central Asia,31589.72,7181024,79.17
1996,Tajikistan,Europe & Central Asia,899.28,5963936,62.46
1996,Turkey,Europe & Central Asia,6432.18,62127894,68.11
1996,Turkmenistan,Europe & Central Asia,3028.61,4184336,63.25
1996,Ukraine,Europe & Central Asia,3548.69,50812520,67.11
1996,United Kingdom,Europe & Central Asia,25328.77,58618663,77.05
1996,Uzbekistan,Europe & Central Asia,1461.98,23219707,66.51
1996,Australia,East Asia & Pacific,26151.13,18348078,78.53
1996,Brunei,East Asia & Pacific,48234.28,305565,75.19
1996,Cambodia,East Asia & Pacific,730.42,11542269,56.15
1996,China,East Asia & Pacific,2546.44,1217550000,69.94
1996,Fiji,East Asia & Pacific,3760.19,786603,66.7
1996,French Polynesia,East Asia & Pacific,22624.68,231305,71.07
1996,"Hong Kong, China",East Asia & Pacific,27448.74,6391564,79.48
1996,Indonesia,East Asia & Pacific,3026.82,197003000,65.06
1996,Japan,East Asia & Pacific,28385.16,125645311,80.46
1996,"Korea, Dem. Rep.",East Asia & Pacific,1809,21648743,68.51
1996,"Korea, Rep.",East Asia & Pacific,14574,45730245,73.91
1996,"Macao, China",East Asia & Pacific,24188.5,410597,78.49
1996,Malaysia,East Asia & Pacific,9644.79,20044560,71.57
1996,"Micronesia, Fed. Sts.",East Asia & Pacific,5582.74,106479,66.88
1996,Mongolia,East Asia & Pacific,1841.2,2458561,62.89
1996,Myanmar,East Asia & Pacific,947.26,42728314,59.46
1996,New Caledonia,East Asia & Pacific,36242.51,189104,72.33
1996,New Zealand,East Asia & Pacific,21064.07,3621200,76.98
1996,Papua New Guinea,East Asia & Pacific,2206.73,4456781,56.15
1996,Philippines,East Asia & Pacific,2464.68,73386057,68
1996,Samoa,East Asia & Pacific,3746.22,180516,67.74
1996,Singapore,East Asia & Pacific,31934.8,3672284,76.91
1996,Solomon Islands,East Asia & Pacific,2350.19,410641,60.06
1996,Taiwan,East Asia & Pacific,19754,21448723,74.69
1996,Thailand,East Asia & Pacific,6001.24,59559308,68.21
1996,Timor-Leste,East Asia & Pacific,3547.23,894488,52.33
1996,Tokelau,East Asia & Pacific,,,
1996,Tonga,East Asia & Pacific,4540.02,96165,70.22
1996,Vietnam,East Asia & Pacific,1300.38,74941175,70.04
1996,Vanuatu,East Asia & Pacific,3729.75,175927,66.15
1997,Angola,Sub-Saharan Africa,2277.14,9875024,42.96
1997,Benin,Sub-Saharan Africa,1232.98,6066080,57.26
1997,Botswana,Sub-Saharan Africa,8647.14,1536536,56.05
1997,Burkina Faso,Sub-Saharan Africa,946.29,10352843,49.34
1997,Burundi,Sub-Saharan Africa,463.12,6121610,45.61
1997,Cameroon,Sub-Saharan Africa,1694.34,14195809,52.75
1997,Cape Verde,Sub-Saharan Africa,1902.83,388383,68.12
1997,Chad,Sub-Saharan Africa,1004.96,7562011,50.18
1997,Comoros,Sub-Saharan Africa,1173.62,527982,60.41
1997,"Congo, Dem. Rep.",Sub-Saharan Africa,343.52,47798986,45.79
1997,"Congo, Rep.",Sub-Saharan Africa,3484.16,2800947,54.8
1997,Cote d'Ivoire,Sub-Saharan Africa,1786.27,14625967,56.24
1997,Equatorial Guinea,Sub-Saharan Africa,2814.48,439971,48.61
1997,Eritrea,Sub-Saharan Africa,913.47,4058319,53.9
1997,Ethiopia,Sub-Saharan Africa,515.89,59861301,50.07
1997,Gabon,Sub-Saharan Africa,14722.84,1126189,60.88
1997,Ghana,Sub-Saharan Africa,1005.25,18418288,58.83
1997,Guinea,Sub-Saharan Africa,869.45,8048834,51.64
1997,Guinea-Bissau,Sub-Saharan Africa,796.66,1193708,45.14
1997,Kenya,Sub-Saharan Africa,1360.49,28263827,55.5
1997,Lesotho,Sub-Saharan Africa,1186.15,1982823,56.13
1997,Liberia,Sub-Saharan Africa,609.17,2200725,52.61
1997,Madagascar,Sub-Saharan Africa,986.3,14165114,55.05
1997,Malawi,Sub-Saharan Africa,692.28,10419991,51.96
1997,Mali,Sub-Saharan Africa,790.26,9384984,44.73
1997,Mauritania,Sub-Saharan Africa,1483.14,2444741,56.4
1997,Mauritius,Sub-Saharan Africa,7425.71,1149818,70.6
1997,Mayotte,Sub-Saharan Africa,,134133,74.21
1997,Mozambique,Sub-Saharan Africa,472.35,16603334,46.88
1997,Namibia,Sub-Saharan Africa,3899.52,1774766,61.7
1997,Niger,Sub-Saharan Africa,580.31,9666252,44.55
1997,Nigeria,Sub-Saharan Africa,1624.94,106207839,45.07
1997,Reunion,Sub-Saharan Africa,6071.94,684810,74.71
1997,Rwanda,Sub-Saharan Africa,589.94,7212583,35.33
1997,Sao Tome and Principe,Sub-Saharan Africa,1339.08,145608,63.27
1997,Senegal,Sub-Saharan Africa,1392.37,9535314,53.54
1997,Sierra Leone,Sub-Saharan Africa,574.65,4578212,39.12
1997,Somalia,Sub-Saharan Africa,930.6,6633514,46.26
1997,South Africa,Sub-Saharan Africa,7479.19,42835005,58.93
1997,Sudan,Sub-Saharan Africa,1632.21,32160729,55.14
1997,Swaziland,Sub-Saharan Africa,3876.77,1054486,56.52
1997,Tanzania,Sub-Saharan Africa,789.19,30686889,49.97
1997,Togo,Sub-Saharan Africa,982.29,4320890,59.14
1997,Uganda,Sub-Saharan Africa,816.56,21210254,45.26
1997,Zambia,Sub-Saharan Africa,1071.35,9417789,44.45
1997,Zimbabwe,Sub-Saharan Africa,792.45,11404948,48.73
1997,Afghanistan,South Asia,635.34,22227415,41.75
1997,Bangladesh,South Asia,973,123315288,59.09
1997,Bhutan,South Asia,2561.51,1876236,58.52
1997,India,South Asia,1475,959000000,60.28
1997,Maldives,South Asia,2945.77,274366,63.44
1997,Nepal,South Asia,1010.89,23001113,59.18
1997,Pakistan,South Asia,2049,135564834,62.85
1997,Sri Lanka,South Asia,2664.48,18698655,69.48
1997,Algeria,Middle East & North Africa,4797.3,29072015,69.06
1997,Bahrain,Middle East & North Africa,20292.02,598561,73.82
1997,Djibouti,Middle East & North Africa,1895.02,417908,53.06
1997,Iraq,Middle East & North Africa,3062.95,20775703,70.54
1997,Israel,Middle East & North Africa,20896.61,5531387,78.12
1997,Jordan,Middle East & North Africa,3645.38,4526235,69.62
1997,Kuwait,Middle East & North Africa,40300.62,1765345,76.06
1997,Lebanon,Middle East & North Africa,8754.96,3430388,70.18
1997,Libya,Middle East & North Africa,9467.45,4759670,71.29
1997,Morocco,Middle East & North Africa,2982.1,28529501,67.47
1997,Oman,Middle East & North Africa,19702.06,2283635,72.5
1997,Qatar,Middle East & North Africa,52938.65,667336,71.81
1997,Saudi Arabia,Middle East & North Africa,20586.69,21229759,70.41
1997,Tunisia,Middle East & North Africa,4876.8,9231669,71.84
1997,United Arab Emirates,Middle East & North Africa,29989.45,2254266,75.66
1997,West Bank and Gaza,Middle East & North Africa,7110.67,2826046,71.03
1997,"Yemen, Rep.",Middle East & North Africa,2117.48,15826497,57.79
1997,Argentina,America,10967.28,36203463,73.12
1997,Aruba,America,26483.67,68341,73.57
1997,Barbados,America,13901.91,270096,75.09
1997,Belize,America,5631.5,228884,73.42
1997,Bolivia,America,3326.14,7693188,61.86
1997,Brazil,America,7957.98,168546719,69.1
1997,Canada,America,28954.93,30305843,78.61
1997,Chile,America,10118.05,14599929,75.93
1997,Colombia,America,6117.36,37657830,70.07
1997,Costa Rica,America,6677.05,3518107,77.2
1997,Cuba,America,5431.99,10983007,75.94
1997,Ecuador,America,7429.46,11911819,72.13
1997,El Salvador,America,5154.83,5783439,69.11
1997,French Guiana,America,,156616,74.1
1997,Grenada,America,6690.02,90005,72.53
1997,Guadeloupe,America,,412050,77.17
1997,Guatemala,America,4684.31,9803875,66.1
1997,Guyana,America,3131.96,746336,62.5
1997,Haiti,America,1341.73,6913545,58.31
1997,Honduras,America,3160.45,5867957,69.33
1997,Jamaica,America,7121.92,2531311,71.23
1997,Martinique,America,,402265,77.54
1997,Mexico,America,9767.3,95895146,73.43
1997,Netherlands Antilles,America,23267.56,203533,74.57
1997,Nicaragua,America,2253.02,4609572,68.27
1997,Panama,America,7113.69,2734531,73.61
1997,Paraguay,America,4247.4,5154123,69.33
1997,Peru,America,5838.35,24748122,69.03
1997,Puerto Rico,America,16999.43,3759430,74.87
1997,Suriname,America,5589.34,420899,68.03
1997,Trinidad and Tobago,America,8792.57,1138101,68.85
1997,United States,America,36847.81,272911760,76.8
1997,Uruguay,America,9230.24,3262838,74
1997,Albania,Europe & Central Asia,3193.05,3428038,72.87
1997,Armenia,Europe & Central Asia,1791.35,3059000,69.65
1997,Austria,Europe & Central Asia,29095.92,8069876,77.5
1997,Azerbaijan,Europe & Central Asia,1943.29,7695123,65.86
1997,Belarus,Europe & Central Asia,4987.79,10404210,68.37
1997,Belgium,Europe & Central Asia,27561.2,10199787,77.53
1997,Bosnia and Herzegovina,Europe & Central Asia,4766.36,3607000,71.38
1997,Bulgaria,Europe & Central Asia,5970.39,8066057,70.32
1997,Croatia,Europe & Central Asia,9875.6,4444595,74.27
1997,Cyprus,Europe & Central Asia,20409.23,743728,77.86
1997,Denmark,Europe & Central Asia,29490.37,5283663,76.11
1997,Estonia,Europe & Central Asia,9689.84,1413351,70.13
1997,Finland,Europe & Central Asia,23723.95,5134406,77.13
1997,France,Europe & Central Asia,26170.75,58623428,78.62
1997,Georgia,Europe & Central Asia,2085.64,4883476,71
1997,Germany,Europe & Central Asia,27788.88,82011073,77.35
1997,Greece,Europe & Central Asia,18531.3,10502372,77.2
1997,Hungary,Europe & Central Asia,11712.78,10244684,71.07
1997,Iceland,Europe & Central Asia,28061.1,271192,78.95
1997,Ireland,Europe & Central Asia,24521.95,3667233,76.08
1997,Italy,Europe & Central Asia,24675.02,57479469,78.82
1997,Kazakhstan,Europe & Central Asia,4709.06,15484518,63.3
1997,Latvia,Europe & Central Asia,7143.44,2435967,69.55
1997,Lithuania,Europe & Central Asia,8764.9,3664372,70.99
1997,Luxembourg,Europe & Central Asia,52622.9,421014,76.81
1997,"Macedonia, FYR",Europe & Central Asia,6266.31,1984860,72.51
1997,Malta,Europe & Central Asia,18048.17,382953,77.31
1997,Moldova,Europe & Central Asia,1830.29,4441779,66.55
1997,Montenegro,Europe & Central Asia,6465.61,692651,75.58
1997,Netherlands,Europe & Central Asia,29491.94,15604464,78.03
1997,Norway,Europe & Central Asia,40659,4405672,78.32
1997,Poland,Europe & Central Asia,10159.58,38654957,72.75
1997,Portugal,Europe & Central Asia,17641.03,10156415,75.97
1997,Romania,Europe & Central Asia,7346.55,22562458,69.68
1997,Serbia,Europe & Central Asia,7914.32,10336594,72.21
1997,Slovak Republic,Europe & Central Asia,12126.23,5383010,72.71
1997,Slovenia,Europe & Central Asia,17161.11,2011612,75.13
1997,Spain,Europe & Central Asia,20445.3,39855442,78.77
1997,Sweden,Europe & Central Asia,25567,8897619,79.39
1997,Switzerland,Europe & Central Asia,32135.32,7193761,79.37
1997,Tajikistan,Europe & Central Asia,898.48,6070759,62.68
1997,Turkey,Europe & Central Asia,6791.42,63047647,68.62
1997,Turkmenistan,Europe & Central Asia,2631.32,4267070,63.44
1997,Ukraine,Europe & Central Asia,3472.48,50369926,67.69
1997,United Kingdom,Europe & Central Asia,26074.53,58808266,77.31
1997,Uzbekistan,Europe & Central Asia,1513.43,23596577,66.64
1997,Australia,East Asia & Pacific,26997.94,18565243,78.79
1997,Brunei,East Asia & Pacific,48967.31,313563,75.39
1997,Cambodia,East Asia & Pacific,734.29,11782962,56.33
1997,China,East Asia & Pacific,2653.3,1230075000,70.28
1997,Fiji,East Asia & Pacific,3643.63,797890,66.8
1997,French Polynesia,East Asia & Pacific,22634.06,235770,71.33
1997,"Hong Kong, China",East Asia & Pacific,28377.63,6495918,79.84
1997,Indonesia,East Asia & Pacific,3119.34,199278000,65.69
1997,Japan,East Asia & Pacific,28816.58,125956499,80.69
1997,"Korea, Dem. Rep.",East Asia & Pacific,1691,21585105,68.03
1997,"Korea, Rep.",East Asia & Pacific,15202,46173816,74.34
1997,"Macao, China",East Asia & Pacific,23790.49,417129,78.66
1997,Malaysia,East Asia & Pacific,10132.91,20476091,71.81
